4314555,PIRAPÓ,RIO GRANDE DO SUL,PIRAPÓ,-55.2003099472118,-28.0453158368443,129.310068
4306353,DEZESSEIS DE NOVEMBRO,RIO GRANDE DO SUL,DEZESSEIS DE NOVEMBRO,-55.04820850203991,-28.2268764427117,178.073698
4316303,ROQUE GONZALES,RIO GRANDE DO SUL,ROQUE GONZALES,-55.0291861243459,-28.1353669861098,147.911943
4319307,SÃO PAULO DAS MISSÕES,RIO GRANDE DO SUL,SÃO PAULO DAS MISSÕES,-54.93470834225239,-28.0204849091791,167.448276
4315107,PORTO XAVIER,RIO GRANDE DO SUL,PORTO XAVIER,-55.139560262016,-27.9056898461534,109.137425
4315008,PORTO LUCENA,RIO GRANDE DO SUL,PORTO LUCENA,-55.0115620452524,-27.8513751151926,96.21339999999999
4315073,PORTO VERA CRUZ,RIO GRANDE DO SUL,PORTO VERA CRUZ,-54.8990318240447,-27.7343739186307,108.249975
4303301,CAIBATÉ,RIO GRANDE DO SUL,CAIBATÉ,-54.63788670420869,-28.2910748183788,289.088609
4319158,SÃO MIGUEL DAS MISSÕES,RIO GRANDE DO SUL,SÃO MIGUEL DAS MISSÕES,-54.5615630937001,-28.5495371207205,283.414434
4323754,VITÓRIA DAS MISSÕES,RIO GRANDE DO SUL,VITÓRIA DAS MISSÕES,-54.4990548870704,-28.352387248462,188.00134
4306932,ENTRE-IJUÍS,RIO GRANDE DO SUL,ENTRE-IJUÍS,-54.2714318511947,-28.3627942771102,243.764927
4317509,SANTO ÂNGELO,RIO GRANDE DO SUL,SANTO ÂNGELO,-54.2641427984269,-28.3019378725592,285.746044
4315958,ROLADOR,RIO GRANDE DO SUL,ROLADOR,-54.81942697541041,-28.2563442165406,211.366773
4319372,SÃO PEDRO DO BUTIÁ,RIO GRANDE DO SUL,SÃO PEDRO DO BUTIÁ,-54.8882559534463,-28.1243539010572,196.202775
4316477,SALVADOR DAS MISSÕES,RIO GRANDE DO SUL,SALVADOR DAS MISSÕES,-54.8377420188123,-28.1216974443491,212.547161
4305207,CERRO LARGO,RIO GRANDE DO SUL,CERRO LARGO,-54.7399972398551,-28.1478408761664,195.272762
4303707,CAMPINA DAS MISSÕES,RIO GRANDE DO SUL,CAMPINA DAS MISSÕES,-54.8453289508288,-27.9916900276177,143.876523
4312179,MATO QUEIMADO,RIO GRANDE DO SUL,MATO QUEIMADO,-54.6168368777268,-28.2558159862253,217.403388
4322343,UBIRETAMA,RIO GRANDE DO SUL,UBIRETAMA,-54.68451077622811,-28.0435647649493,229.772682
4304309,CÂNDIDO GODÓI,RIO GRANDE DO SUL,CÂNDIDO GODÓI,-54.7528340428941,-27.9513180673193,319.931616
4300307,ALECRIM,RIO GRANDE DO SUL,ALECRIM,-54.7670962217407,-27.6610744570253,307.853265
4317905,SANTO CRISTO,RIO GRANDE DO SUL,SANTO CRISTO,-54.66874789529041,-27.8199297338217,293.969006
4309506,GUARANI DAS MISSÕES,RIO GRANDE DO SUL,GUARANI DAS MISSÕES,-54.56055592966089,-28.1417792565601,269.026012
4320578,SETE DE SETEMBRO,RIO GRANDE DO SUL,SETE DE SETEMBRO,-54.4636861823155,-28.130416322586,266.635159
4320321,SENADOR SALGADO FILHO,RIO GRANDE DO SUL,SENADOR SALGADO FILHO,-54.5454030325181,-28.0274895006135,328.127093
4309001,GIRUÁ,RIO GRANDE DO SUL,GIRUÁ,-54.3508400776839,-28.02974437211361,431.60027
4317202,SANTA ROSA,RIO GRANDE DO SUL,SANTA ROSA,-54.4782240987609,-27.8667497981428,310.676553
4322301,TUPARENDI,RIO GRANDE DO SUL,TUPARENDI,-54.47850807532731,-27.7540889265205,312.080129
4315057,PORTO MAUÁ,RIO GRANDE DO SUL,PORTO MAUÁ,-54.671951891498,-27.5786353592823,220.584526
4313425,NOVO MACHADO,RIO GRANDE DO SUL,NOVO MACHADO,-54.5033844145301,-27.5784006498033,243.602112
4322103,TUCUNDUVA,RIO GRANDE DO SUL,TUCUNDUVA,-54.43312866883421,-27.6500599325816,232.342571
4306734,DOUTOR MAURÍCIO CARDOSO,RIO GRANDE DO SUL,DOUTOR MAURÍCIO CARDOSO,-54.3582679905268,-27.509212612939,246.713142
4309605,HORIZONTINA,RIO GRANDE DO SUL,HORIZONTINA,-54.3087915108958,-27.6300969129048,318.736224
4311155,JÓIA,RIO GRANDE DO SUL,JÓIA,-54.11596489702111,-28.6456235338337,338.427127
4307831,EUGÊNIO DE CASTRO,RIO GRANDE DO SUL,EUGÊNIO DE CASTRO,-54.1481126184862,-28.5250597618185,319.492636
4301503,AUGUSTO PESTANA,RIO GRANDE DO SUL,AUGUSTO PESTANA,-53.98947008072259,-28.5133519883222,389.697983
4305871,CORONEL BARROS,RIO GRANDE DO SUL,CORONEL BARROS,-54.0736624302888,-28.3845408578866,297.22736
4302220,BOA VISTA DO CADEADO,RIO GRANDE DO SUL,BOA VISTA DO CADEADO,-53.81373463511491,-28.5774344746874,418.512804
4310207,IJUÍ,RIO GRANDE DO SUL,IJUÍ,-53.918066835708,-28.3885365401951,311.71309
4302584,BOZANO,RIO GRANDE DO SUL,BOZANO,-53.7724021387641,-28.3662899394048,435.743934
4314308,PEJUÇARA,RIO GRANDE DO SUL,PEJUÇARA,-53.6565423317738,-28.421586063368,461.909944
4305009,CATUÍPE,RIO GRANDE DO SUL,CATUÍPE,-54.0123868476744,-28.2542344716743,280.583141
